id,open_date,name,location,lat,lon,threat,commodity,max_ptl_release_gallons,description,year,month,commodity_key_tokens,description_key_tokens
9993,2019-10-20,TPIC Romere Pass Well 21 Spill,"Venice, LA, USA",29.275278000000004,-89.24305600000001,Oil,,,"On October 19, 2019,  crude oil spilled from a flow line into a Buras Bayou within Delta National Wildlife Refuge at Well 21.  The well has been shut-in. TPIC reported a 20 ft by 5 ft sheen. Absorbent and containment boom applied. USCG requested Resources at Risk.",2019,10,,"[('October 19, 2019', 'DATE'), ('Buras Bayou', 'ORG'), ('Delta National Wildlife Refuge', 'ORG'), ('21', 'DATE'), ('TPIC', 'PERSON'), ('20 ft by 5 ft', 'QUANTITY'), ('Resources at Risk', 'ORG')]"
9992,2019-10-16,"Silver sheen, Breton Sound Block 27a",LA USA,29.46638889,-89.40916667,Oil,,,"On October 16, 2019, the USCG Sector New Orleans Incident Management Division (IMD) was notified of a sheen observed by an overflight on 15OCT19 at 1504 CST, originating from a well head in Breton Sound.",2019,10,,"[('October 16, 2019', 'DATE'), ('the USCG Sector New Orleans Incident Management Division', 'ORG'), ('IMD', 'ORG'), ('15OCT19', 'CARDINAL'), ('Breton Sound', 'GPE')]"
9991,2019-10-15,Hilcorp Energy Berrwood E-5 Facility Spill,Gulf of Mexico,28.98435,-89.36036700000001,Oil,,,"On October 15, 2019,  Sector New Orleans Incident Management Division (IMD) received a report of a discharge of crude oil from a flare associated with the Berrwood E-5 facility, owned/operated by Hilcorp Energy, located in Southwest Pass MM 13 (E5 Canal).  The incident occurred due to an unknown cause.",2019,10,,"[('October 15, 2019', 'DATE'), ('Sector New Orleans Incident Management Division', 'ORG'), ('IMD', 'ORG'), ('Berrwood', 'ORG'), ('Hilcorp Energy', 'ORG'), ('Southwest Pass MM', 'PERSON'), ('E5 Canal', 'PRODUCT')]"
9990,2019-10-14,Sunken Fishing Vessel AMAK,"Garibaldi, OR",45.55589094,-123.9124088,Oil,,,"Monday, October 14, 2019 at 1044 - USCG Sector Columbia River notified NOAA ERD of a 65-foot commercial fishing vessel carrying a maximum of 1000 gallons of diesel has sunk in the port of Garibaldi, Oregon. Cleanup is underway and Resources at Risk have been requested.",2019,10,,"[('Monday, October 14, 2019', 'DATE'), ('1044', 'DATE'), ('Columbia River', 'LOC'), ('NOAA ERD', 'ORG'), ('1000 gallons', 'QUANTITY'), ('Garibaldi', 'GPE'), ('Oregon', 'GPE'), ('Resources at Risk', 'ORG')]"
9988,2019-11-10,"Grounded Rec Vessel, San Bernard, TX","Brazoria County, TX, USA",28.85083333,-95.44444444,Oil,Diesel,150.0,,2019,11,[],
9989,2019-11-10,"Sunken Rec Vessel, San Bernard, TX",Gulf of Mexico,28.90933333,-95.17855556,Oil,,,"On October 10, 2019, late in the evening, the sailing vessel Quickxotic sank approximately 2 nautical miles offshore of the mouth of the San Bernard River, with 150 gallons of diesel on board.  There has been no evidence of a discharge.  Vessel is in the same general area as a grounded rec vessel also reported this morning.  Phone support provided.",2019,11,,"[('October 10, 2019', 'DATE'), ('late in the evening', 'TIME'), ('approximately 2', 'CARDINAL'), ('the San Bernard River', 'LOC'), ('150 gallons', 'QUANTITY'), ('Vessel', 'PRODUCT'), ('this morning', 'TIME')]"
9987,2019-10-10,Corpus Christi Inner Harbor Mystery Spill,"Corpus Christi, TX",27.81888889,-97.44638889,Oil,Oil,7476.0,,2019,10,[],
9984,2019-07-10,M/V RT. HON. PAUL J. MARTIN Aground,"Edwardsburgh/Cardinal, Canada",44.7721,-75.39904,Oil,HFO,64000.0,,2019,7,[],
9983,2019-07-10,TPIC Platform Pipeline Release Block 69,"Venice, LA 70091, USA",29.202092999999998,-89.04312900000001,Oil,,,"On 07OCT19 USCG Sector New Orleans IMD received a report at ~0855 of 1 - 3 bbl crude oil released into a marsh area in the Gulf of Mexico. The cause of the release was due to a seal on a pipeline located in a platform. Fate, trajectory, and resources at risk has been requested .",2019,7,,"[('07OCT19 USCG Sector New Orleans IMD', 'ORG'), ('1', 'CARDINAL'), ('the Gulf of Mexico', 'LOC')]"
9985,2019-05-10,Phillips 66 Refinery Spill,"Belle Chasse , LA 70036, USA",29.71766667,-90.17,Oil,,,"02 Oct 2019 USCG received notification of a crude oil spill at the Phillip 66 Refinery in Belle Chasse, LA. NOAA SSC assisting with coordination and assessment.",2019,5,,"[('02', 'CARDINAL'), ('USCG', 'ORG'), ('the Phillip 66 Refinery', 'EVENT'), ('Belle Chasse', 'PERSON'), ('LA', 'GPE')]"
9982,2019-04-10,Sunken Vessel - P/C King's Way,"West Bay Marina, Olympia, WA",47.06638028,-122.9151678,Oil,,,"October 4, 2019 at 1035 PDT - NOAA ERD was notified of the sinking of a 90-foot power vessel at its slip in West Bay Marina, Olympia, Washington. The vessel has an estimated 1,200 gallons of diesel onboard and is actively releasing fuel.",2019,4,,"[('October 4, 2019', 'DATE'), ('1035', 'DATE'), ('West Bay Marina', 'LOC'), ('Olympia', 'GPE'), ('Washington', 'GPE'), ('an estimated 1,200 gallons', 'QUANTITY')]"
9980,2019-02-10,Gray Whale Carcass Movement,"Cook Inlet, AK",59.75493,-152.2479,Other,,,NMFS is requesting a trajectory analysis for a gray whale carcass observed in Cook Inlet on June 17 to see if it may or may not be the same gray whale carcass observed on June 27 and then on July 11. The size and state of decomp make this a possibility. Trajectory analysis may confirm.,2019,2,,"[('NMFS', 'ORG'), ('Cook Inlet', 'GPE'), ('June 17', 'DATE'), ('June 27', 'DATE'), ('July 11', 'DATE')]"
9979,2019-01-10,OSK Dock Collapse,"Nikiski, AK",60.741578000000004,-151.309911,Oil,diesel,300.0,,2019,1,[],
9977,2019-01-10,"Sunken Dredge Tender, Calcasieu Channel",Louisiana,29.86011111,-93.34527778,Oil,diesel fuel,100.0,,2019,1,[],
9978,2019-01-10,Sunken Towing Vessel ITV ROY H.,"Morris, IL",41.385,-88.3243,Oil,Diesel,3000.0,,2019,1,[],
9976,2019-09-30,Capsized Vessel near Duluth Harbor,"Duluth, MN",46.71611111,-92.02277778,Oil,Gasoline,30.0,"On September 30, 2019 a vessel capsized and sank near Duluth in rough weather. The vessel was carrying 30 gallons of gasoline and two 12V batteries on-board.",2019,9,[],"[('September 30, 2019', 'DATE'), ('Duluth', 'LOC'), ('30 gallons', 'QUANTITY'), ('two 12V', 'CARDINAL')]"
9975,2019-09-28,Vessel Lucky Nguyen allision with well head,"LA, USA",29.04166667,-89.40833333,Oil,,,"On September 28, 2019, the USCG was notified that vessel Lucky Nguyen allided with a plugged and abandoned well west of Southwest Pass. USCG planning salvage operations. Small quantity of diesel discharged from fishing vessel. Diesel contained within boom. SSC providing site conditions, including weather forecast.",2019,9,,"[('September 28, 2019', 'DATE'), ('USCG', 'ORG'), ('Southwest Pass', 'ORG')]"
9973,2019-09-25,Mystery Release Port Fourchon,"Golden Meadow, LA, USA",29.1149,-90.199,Chemical,,,"25 Sept 2017, USCG MSU Houma received notification of a mystery product in a drainage ditch adjacent to Bayou Lafourche, Port Fourchon, LA.  A black product with a very strong odor impacted less than 1 mile of the drainage ditch. The product is contained by earthen dam. A responsible party has not yet been identified. USCG hired a contractor to conduct the clean up. USCG has requested assistance from NOAA to characterize the mystery product , determine toxicity of the product and recommend cleanup activities. SSC will provide on-scene support.",2019,9,,"[('25', 'CARDINAL'), ('MSU', 'ORG'), ('Bayou Lafourche', 'PERSON'), ('Port Fourchon', 'PERSON'), ('LA', 'GPE'), ('less than 1 mile', 'QUANTITY'), ('USCG', 'ORG'), ('USCG', 'ORG'), ('NOAA', 'ORG')]"
9972,2019-09-23,Sunken F/V Chocolate Bayou,"Chocolate Bayou TX 77577, USA",29.25305556,-95.23494444,Oil,"engine oil, diesel, hydraulic fluid",400.0,,2019,9,[],
9971,2019-09-20,San Jacinto River Fleet Incident,"Channelview, TX",29.79277778,-95.06166667,Oil,"naptha, monoetheylene glycol, lube oil",420000.0,,2019,9,"[('monoetheylene glycol', 'PERSON')]",
9970,2019-09-19,M/V BRANDON G. BUCHANAN,Mississippi River Mile Marker 387,31.856109999999997,-91.2971,Chemical,,,"On September 19, 2019, the USCG Sector Lower MS River notified the NOAA SSC of a sunken barge carrying 3,200 tons of Urea Ammonium Nitrate (UAN) located at mile marker 387 on the MS River.  SSC provide initial fate and behavior analysis.",2019,9,,"[('September 19, 2019', 'DATE'), ('the USCG Sector Lower', 'ORG'), ('MS River', 'LOC'), ('3,200 tons', 'QUANTITY'), ('Urea Ammonium Nitrate', 'ORG'), ('387', 'CARDINAL'), ('the MS River', 'LOC')]"
9969,2019-09-18,Right Whale Hindcast,"Babylon, NY, USA",40.60783889,-73.29096944,Other,,,"On Sept 16, 2019 a dead Atlantic Right Whale (highly endangered) was observed.   The NMFS Greater Atlantic Regional Fisheries Office (GARFO) requested a hindcast of the carcass from the NOAA SSC and NOAA ERD.",2019,9,,"[('Sept 16, 2019', 'DATE'), ('Atlantic Right Whale', 'ORG'), ('The NMFS Greater Atlantic Regional Fisheries Office', 'ORG'), ('GARFO', 'PERSON'), ('NOAA ERD', 'ORG')]"
9968,2019-09-17,"Longliner Miss Emma on fire off Oahu, HI","Oahu, Hawaii",21.21333333,-157.9016667,Oil,Diesel,1700.0,,2019,9,[],
9966,2019-11-09,Mystery Sheen Mississippi River mm96 Downtown NOLA,"LA, USA",29.95388889,-90.06166667,Oil,,,"On September 11, 2019, the USCG received a report of an unknown dark product around the paddle boat NATCHEZ IVO mile marker 96 in the Mississippi River. A Coast Guard overflight confirmed the dark product and  sheen moving downstream along the left descending bank for approximately 翹 mile. USCG was unable to identify a responsible party and accessed the Oil Spill Liability Trust Fund to hire an OSRO.  Boom was placed around the impacted area. SSC and RRO will be onsite Sept 11 to assist.",2019,11,,"[('September 11, 2019', 'DATE'), ('USCG', 'ORG'), ('96', 'CARDINAL'), ('the Mississippi River', 'LOC'), ('Coast Guard', 'ORG'), ('approximately 翹 mile', 'QUANTITY'), ('USCG', 'ORG'), ('the Oil Spill Liability Trust Fund', 'ORG'), ('OSRO', 'ORG'), ('Boom', 'PERSON'), ('Sept 11', 'DATE')]"
9965,2019-10-09,MV Alice C,"Winthrop, MA",42.16891573,-70.44213982,Oil,,,"On 10 Sept. 2019 the 50 foot MV ALICE-C, a ""live aboard"" vessel at the Atlantis Marina in Winthrop, MA sank at it's slip.  The vessel was carrying approximately 300-400 gallons of gasoline and 100 gallons of diesel or home heating oil (used to the heat the living space).  USCG Sector Boston contacted the NOAA SSC due to the proximity of coastal marsh lands.",2019,10,,"[('10 Sept. 2019', 'DATE'), ('50 foot', 'QUANTITY'), ('ALICE-C', 'ORG'), ('the Atlantis Marina', 'LOC'), ('Winthrop', 'GPE'), ('MA', 'GPE'), ('approximately 300', 'CARDINAL'), ('100 gallons', 'QUANTITY'), ('USCG Sector Boston', 'ORG')]"
9964,2019-08-09,MV Kristin Faye,Gulf of Mexico,29.30166111,-89.05499722,Oil,,,"On September 8, 2019, the USCG received a report that Lift Boat M/V KRISTIN FAYE was partially submerged due to a punch through of the ocean floor with the lift boats port leg in Main Pass Block 64. 700 gallons of diesel and 200 gallons of hydraulic oil onboard with a reported 55 gallons of diesel discharged into the waterway resulting in. 3 mile sheen at time of report.",2019,8,,"[('September 8, 2019', 'DATE'), ('USCG', 'ORG'), ('Lift Boat M/V KRISTIN FAYE', 'PERSON'), ('Main Pass Block 64', 'WORK_OF_ART'), ('700 gallons', 'QUANTITY'), ('200 gallons', 'QUANTITY'), ('55 gallons', 'QUANTITY'), ('3 mile', 'QUANTITY')]"
9963,2019-08-09,MV Savage Voyager,"99 Lock and Dam Rd, Dennis, MS 38838, USA",34.521359999999994,-88.323718,Oil,diluted bitumen (Cold Lake Blend),281400.0,,2019,8,[],
9962,2019-08-09,St. Simons Sound Incident,"Brunswick, GA 31323, USA",31.13,-81.41333333,Oil,,,"On September 8, 2019, the USCG contacted the NOAA SSC to report a RORO vessel, the Golden Ray had capsized off Brunswick, Georgia. The vessel was on fire. USCG was conducting rescue operations. NOAA will provide an initial trajectory analysis and Resources at Risk report. The NWS is providing spot forecasts for the incident.",2019,8,,"[('September 8, 2019', 'DATE'), ('USCG', 'ORG'), ('NOAA', 'ORG'), ('the Golden Ray', 'FAC'), ('Brunswick', 'GPE'), ('Georgia', 'GPE'), ('USCG', 'ORG'), ('Resources at Risk report', 'WORK_OF_ART')]"
9961,2019-04-09,DOW Chemical Benzene Release Mississippi River,"Hahnville, LA 70057, USA",29.993000000000002,-90.44116667,Chemical,,,"On Sept 4 2019, USCG was notified of a benzene release into the Mississippi River at mm 127 from the DOW Chemical facility in Hahnville, LA.  DOW reported that the release exceeded the reportable quantity (10 lbs). Cause of the release is unknown.",2019,4,,"[('Sept 4 2019', 'DATE'), ('USCG', 'ORG'), ('the Mississippi River', 'LOC'), ('mm 127', 'FAC'), ('DOW Chemical', 'ORG'), ('Hahnville', 'GPE'), ('LA', 'GPE'), ('DOW', 'ORG'), ('10', 'CARDINAL')]"
9960,2019-08-29,Hurricane Dorian,United States,28.14950321,-80.33203125,Other,,,NOAA Office of Response and Restoration Emergency Response Division initiated this Response Link Hotline 29 August 2019 to begin cataloging NOAA OR&R response activities associated with Hurricane Dorian.,2019,8,,"[('NOAA Office of Response and Restoration Emergency Response Division', 'ORG'), ('29 August 2019', 'DATE'), ('OR&R', 'ORG'), ('Hurricane Dorian', 'GPE')]"
9959,2019-08-27,Aground/Sunken Vessel T/V Rawhide,"Northport, MI",45.128659999999996,-85.60978,Oil,Diesel,,"On the morning of August 27, 2019 at 7:48 a.m., the Coast Guard received a report of the towing vessel Rawhide, sunk in Northport Bay. Local first responders reported an oil sheen near the vessel. Salvage operations have begun.",2019,8,[],"[('the morning of August 27, 2019', 'TIME'), ('7:48 a.m.', 'TIME'), ('the Coast Guard', 'ORG'), ('Northport Bay', 'LOC'), ('first', 'ORDINAL')]"
9957,2019-08-25,"Pleasure craft ""The Lady"" sunk","Huntington Beach, CA",33.7283,-118.0745,Oil,Diesel,600.0,,2019,8,[],
9956,2019-08-16,ArcelorMittal Burns Harbor,"Cook County, IL, USA",42.01666667,-87.25,Chemical,Cyanide,,"The USCG Sector Chicago was notified of an on-going release of ""free cyanide"" from the ArcelorMittal facility in Gary, Indiana from their holding lagoon to the Little Calumet River.  Sector contacted NOAA for support information on 16 Aug 2019.",2019,8,[],"[('ArcelorMittal', 'ORG'), ('Gary', 'GPE'), ('Indiana', 'GPE'), ('the Little Calumet River', 'FAC'), ('16 Aug 2019', 'DATE')]"
9955,2019-08-15,Time Energy Cox Bay Crude Spill and In-situ Burn,"LA, USA",29.47583333,-89.63527778,Oil,,,"On August 15, 2019, the USCG was notified of a crude oil spill from a Time Energy flow line in Cox Bay. A reported 20 bbl have impacted approx 200 x 600ft of marsh. Source is secured and the USCG requested evaluation of potential to conduct an in-situ burn.",2019,8,,"[('August 15, 2019', 'DATE'), ('USCG', 'ORG'), ('Time Energy', 'ORG'), ('Cox Bay', 'LOC'), ('20', 'CARDINAL'), ('200', 'CARDINAL'), ('USCG', 'ORG')]"
9954,2019-08-13,"Disabled pleasure craft, Lanai, Hawaii","Maui County, HI, USA",20.9425,-156.89233330000002,Oil,Diesel,800.0,,2019,8,[],
9953,2019-12-08,Napakiak School Tank Farm,"Napakiak, AK",60.6943,-161.9696,Oil,,,"On 12-Aug-2019, USCG Sector Anchorage reported that the Napakiak School fuel tank farm is at risk from bank erosion along the Kuskokwim River. The potential for discharge is 36000 gallons of home heating oil. Sector requested NOAA assistance in contacting experts and gathering information regarding river bank erosion risk at this location.",2019,12,,"[('12-Aug-2019', 'DATE'), ('USCG Sector Anchorage', 'ORG'), ('the Napakiak School', 'ORG'), ('the Kuskokwim River', 'LOC'), ('36000 gallons', 'QUANTITY')]"
9950,2019-09-08,Hilcorp Crude spill Terrebonne Bay,"LA, USA",29.21777778,-90.50277778,Oil,,,"On Aug 9, 2019, the USCG notified the NOAA SSC of a sheen in Terrebonne Bay, LA.  A reported 2bbl of Louisiana sweet crude spilled from a Hilcorp facility. Some dark product is contained within boom but a rainbow sheen is escaping containment. USCG requested trajectory.",2019,9,,"[('Aug 9, 2019', 'DATE'), ('USCG', 'ORG'), ('Terrebonne Bay', 'LOC'), ('LA', 'GPE'), ('2bbl', 'CARDINAL'), ('Louisiana', 'GPE'), ('Hilcorp', 'ORG'), ('USCG', 'ORG')]"
9952,2019-09-08,"S2 Energy Little lake, Turtle Bay, Jefferson Parrish, LA","Parish Governing Authority District 1, LA, USA",29.53111111,-90.13194444,Oil,oil,,"On August 09, 2019 at approximately 1459 CDT, Sector New Orleans Incident Management Division (IMD) received NRC#1254713 reporting a discharge of an unknown amount of crude oil into Little Lake, Turtle Bay, Jefferson Parish, from inactive wellhead 2453#4, owned/operated by S2 ENERGY.",2019,9,[],"[('August 09, 2019', 'DATE'), ('approximately 1459', 'CARDINAL'), ('Sector New Orleans Incident Management Division', 'ORG'), ('IMD', 'ORG'), ('NRC#1254713', 'CARDINAL'), ('Little Lake', 'LOC'), ('Turtle Bay', 'LOC'), ('Jefferson Parish', 'PERSON'), ('2453#4', 'CARDINAL'), ('ENERGY', 'ORG')]"
9951,2019-08-08,TPIC South Pass 24 W1 Central Facility,"9, LA, USA",29.08722222,-89.28555556,Oil,oil,,"On August 8, 2019, the USCG Sector New Orleans CDT received a report of a discharge of an estimated 05 barrels of crude oil into South West Pass, Plaquemines Parish, near Joseph Bayou, from a hatch malfunction on a saltwater/oil storage tank at the South Pass 24 W1 Central Facility, owned/operated by Texas Petroleum Investment Company (TPIC). A representative for TPIC stated that upon discovery of the discharge, facility personnel immediately secured source in order to prevent further discharge.",2019,8,[],"[('August 8, 2019', 'DATE'), ('the USCG Sector New Orleans', 'ORG'), ('an estimated 05 barrels', 'QUANTITY'), ('South West Pass', 'LOC'), ('Joseph Bayou', 'PERSON'), ('the South Pass 24 W1 Central Facility', 'FAC'), ('Texas Petroleum Investment Company', 'ORG')]"
9949,2019-07-08,"Mystery Sheen, Southeast Oahu, Hawaii","China Walls, Oahu",21.25777778,-157.7075,Other,,,"On August 7, 2019, the U.S. Coast Guard Sector Honolulu contacted the NOAA SSC to request support related to a mystery sheen reported off the China Walls and Spitting Cave area near Hawaii Kai on the Island of Oahu, Hawaii. The sheen was reported to USCG as approximately 1 mile long and 20 meters wide, appearing orange/brown in color and looking like emulsified oil.  USCG requested an assessment of whether the sheen, if confirmed to be oil, could potentially impact nearby shorelines.  A verbal trajectory was provided.  After investigation, USCG determined the sheen was of biological origin.",2019,7,,"[('August 7, 2019', 'DATE'), ('the U.S. Coast Guard', 'ORG'), ('Sector Honolulu', 'PERSON'), ('the China Walls', 'ORG'), ('Spitting Cave', 'LOC'), ('Hawaii Kai', 'FAC'), ('the Island of Oahu', 'LOC'), ('Hawaii', 'GPE'), ('USCG', 'ORG'), ('1 mile', 'QUANTITY'), ('20 meters', 'QUANTITY'), ('USCG', 'ORG'), ('USCG', 'ORG')]"
